event_id,event_date,event_url,location_url,event_venue,event_city,event_state,event_country,show,tour,setlist
151,1969-02-00,/gig:1969-02-00-teendezvous-new-shrewsbury-nj,/venue:teendezvous-new-shrewsbury-nj,Le Teendezvous,New Shrewsbury,NJ,USA,,Early Years,
152,1969-02-14,/gig:1969-02-14-i-a-m-a-clubhouse-long-branch-nj,/venue:i-a-m-a-clubhouse-long-branch-nj,I.A.M.A. Clubhouse,Long Branch,NJ,USA,,Early Years,
153,1969-02-23,/gig:1969-02-23-upstage-asbury-park-nj,/venue:upstage-asbury-park-nj,The Upstage,Asbury Park,NJ,USA,,Non-tour Shows,"Rock Me Baby, In-A-Gadda-Da-Vida, Heavy Bertha, Unknown Song"
154,1969-02-28,/rehearsal:1969-02-28-upstage-asbury-park-nj,/venue:upstage-asbury-park-nj,The Upstage,Asbury Park,NJ,USA,,,
155,1969-03-13,/gig:1969-03-13-pandemonium-wanamassa-nj,/venue:pandemonium-wanamassa-nj,Pandemonium,Wanamassa,NJ,USA,,Early Years,
156,1969-03-00,/rehearsal:1969-03-00-challenger-eastern-surfboards-wanamassa,/venue:challenger-eastern-surfboards-wanamassa-nj,Challenger Eastern Surfboards,Wanamassa,NJ,USA,,,
157,1969-04-02,/gig:1969-04-02-pandemonium-wanamassa-nj,/venue:pandemonium-wanamassa-nj,Pandemonium,Wanamassa,NJ,USA,,Early Years,Proud Mary
158,1969-04-03,/gig:1969-04-03-pandemonium-wanamassa-nj,/venue:pandemonium-wanamassa-nj,Pandemonium,Wanamassa,NJ,USA,,Early Years,
159,1969-04-04,/gig:1969-04-04-pandemonium-wanamassa-nj,/venue:pandemonium-wanamassa-nj,Pandemonium,Wanamassa,NJ,USA,,Early Years,
160,1969-04-05,/gig:1969-04-05-pandemonium-wanamassa-nj,/venue:pandemonium-wanamassa-nj,Pandemonium,Wanamassa,NJ,USA,,Early Years,
161,1969-04-06,/gig:1969-04-06-pandemonium-wanamassa-nj,/venue:pandemonium-wanamassa-nj,Pandemonium,Wanamassa,NJ,USA,,Early Years,
162,1969-04-09,/gig:1969-04-09-pandemonium-wanamassa-nj,/venue:pandemonium-wanamassa-nj,Pandemonium,Wanamassa,NJ,USA,,Early Years,
163,1969-04-10,/gig:1969-04-10-pandemonium-wanamassa-nj,/venue:pandemonium-wanamassa-nj,Pandemonium,Wanamassa,NJ,USA,,Early Years,
164,1969-04-11,/gig:1969-04-11-pandemonium-wanamassa-nj,/venue:pandemonium-wanamassa-nj,Pandemonium,Wanamassa,NJ,USA,,Early Years,
165,1969-04-12,/gig:1969-04-12-pandemonium-wanamassa-nj,/venue:pandemonium-wanamassa-nj,Pandemonium,Wanamassa,NJ,USA,,Early Years,
166,1969-04-13,/gig:1969-04-13-pandemonium-wanamassa-nj,/venue:pandemonium-wanamassa-nj,Pandemonium,Wanamassa,NJ,USA,,Early Years,
167,1969-04-20,/gig:1969-04-20-hullabaloo-asbury-park-nj,/venue:hullabaloo-asbury-park-nj,Hullabaloo,Asbury Park,NJ,USA,,Early Years,
168,1969-05-02,/gig:1969-05-02-teendezvous-new-shrewsbury-nj,/venue:teendezvous-new-shrewsbury-nj,Le Teendezvous,New Shrewsbury,NJ,USA,,Early Years,
169,1969-05-05,/gig:1969-05-05-west-end-park-long-branch-nj,/venue:west-end-park-long-branch-nj,West End Park,Long Branch,NJ,USA,,Early Years,
170,1969-05-00,/gig:1969-05-00-high-school-marlboro-nj,/venue:high-school-marlboro-nj,Marlboro High School,Marlboro,NJ,USA,,Early Years,
171,1969-05-11,/gig:1969-05-11-monmouth-college-west-long-branch-nj,/venue:monmouth-college-west-long-branch-nj,Monmouth College,West Long Branch,NJ,USA,,Early Years,
172,1969-05-00,/gig:1969-05-00-beachcomber-long-branch-nj,/venue:beachcomber-long-branch-nj,The Beachcomber,Long Branch,NJ,USA,,Early Years,
173,1969-05-23,/gig:1969-05-23-teendezvous-new-shrewsbury-nj,/venue:teendezvous-new-shrewsbury-nj,Le Teendezvous,New Shrewsbury,NJ,USA,,Early Years,
174,1969-05-28,/gig:1969-05-28-pandemonium-wanamassa-nj-early,/venue:pandemonium-wanamassa-nj,Pandemonium,Wanamassa,NJ,USA,Early,Early Years,
175,1969-05-28,/gig:1969-05-28-pandemonium-wanamassa-nj-late,/venue:pandemonium-wanamassa-nj,Pandemonium,Wanamassa,NJ,USA,Late,Early Years,
176,1969-05-28,/gig:1969-05-28-pandemonium-wanamassa-nj-third,/venue:pandemonium-wanamassa-nj,Pandemonium,Wanamassa,NJ,USA,Third,Early Years,
177,1969-05-29,/gig:1969-05-29-pandemonium-wanamassa-nj,/venue:pandemonium-wanamassa-nj,Pandemonium,Wanamassa,NJ,USA,,Early Years,
178,1969-05-30,/gig:1969-05-30-pandemonium-wanamassa-nj,/venue:pandemonium-wanamassa-nj,Pandemonium,Wanamassa,NJ,USA,,Early Years,
179,1969-05-31,/gig:1969-05-31-pandemonium-wanamassa-nj,/venue:pandemonium-wanamassa-nj,Pandemonium,Wanamassa,NJ,USA,,Early Years,
180,1969-06-01,/gig:1969-06-01-monroe-park-richmond-va,/venue:monroe-park-richmond-va,Monroe Park,Richmond,VA,USA,,Early Years,"Voodoo Child (Slight Return), Jennifer, Crown Liquor"
181,1969-06-01,/gig:1969-06-01-pandemonium-wanamassa-nj,/venue:pandemonium-wanamassa-nj,Pandemonium,Wanamassa,NJ,USA,,Early Years,
182,1969-06-07,/gig:1969-06-07-blessed-sacrament-regional-school-margate-cit,/venue:blessed-sacrament-regional-school-margate-city-nj,Blessed Sacrament Regional School,Margate City,NJ,USA,,Early Years,
183,1969-06-13,/gig:1969-06-13-auction-coffee-house-long-branch-nj,/venue:auction-coffee-house-long-branch-nj,The Auction Coffee House,Long Branch,NJ,USA,,Early Years,
184,1969-06-14,/gig:1969-06-14-auction-coffee-house-long-branch-nj,/venue:auction-coffee-house-long-branch-nj,The Auction Coffee House,Long Branch,NJ,USA,,Early Years,
185,1969-06-22,/gig:1969-06-22-monmouth-college-west-long-branch-nj,/venue:monmouth-college-west-long-branch-nj,Monmouth College,West Long Branch,NJ,USA,,Early Years,"Season Of The Witch, Jennifer"
186,1969-07-15,/gig:1969-07-15-pandemonium-wanamassa-nj,/venue:pandemonium-wanamassa-nj,Pandemonium,Wanamassa,NJ,USA,,Early Years,
187,1969-07-16,/gig:1969-07-16-pandemonium-wanamassa-nj,/venue:pandemonium-wanamassa-nj,Pandemonium,Wanamassa,NJ,USA,,Early Years,
188,1969-07-17,/gig:1969-07-17-pandemonium-wanamassa-nj,/venue:pandemonium-wanamassa-nj,Pandemonium,Wanamassa,NJ,USA,,Early Years,
189,1969-07-18,/gig:1969-07-18-pandemonium-wanamassa-nj,/venue:pandemonium-wanamassa-nj,Pandemonium,Wanamassa,NJ,USA,,Early Years,
190,1969-07-19,/gig:1969-07-19-pandemonium-wanamassa-nj,/venue:pandemonium-wanamassa-nj,Pandemonium,Wanamassa,NJ,USA,,Early Years,
191,1969-07-20,/gig:1969-07-20-pandemonium-wanamassa-nj,/venue:pandemonium-wanamassa-nj,Pandemonium,Wanamassa,NJ,USA,,Early Years,
192,1969-08-15,/gig:1969-08-15-student-prince-asbury-park-nj,/venue:student-prince-asbury-park-nj,Student Prince,Asbury Park,NJ,USA,,Early Years,
193,1969-08-16,/gig:1969-08-16-student-prince-asbury-park-nj,/venue:student-prince-asbury-park-nj,Student Prince,Asbury Park,NJ,USA,,Early Years,
194,1969-08-17,/gig:1969-08-17-student-prince-asbury-park-nj,/venue:student-prince-asbury-park-nj,Student Prince,Asbury Park,NJ,USA,,Early Years,
195,1969-08-29,/gig:1969-08-29-ocean-side-surf-club-sea-bright-nj,/venue:ocean-side-surf-club-sea-bright-nj,Ocean Side Surf Club,Sea Bright,NJ,USA,,Early Years,
196,1969-09-01,/gig:1969-09-01-freak-beach-long-branch-nj,/venue:freak-beach-long-branch-nj,Freak Beach,Long Branch,NJ,USA,,Early Years,
197,1969-09-19,/gig:1969-09-19-center-richmond-va,/venue:center-richmond-va,The Center,Richmond,VA,USA,,Early Years,
198,1969-09-20,/gig:1969-09-20-center-richmond-va,/venue:center-richmond-va,The Center,Richmond,VA,USA,,Early Years,"Sister Theresa, Resurrection, Garden State Parkway Blues, The War Is Over, KT-88, Goin' Down Slow"
199,1969-10-15,/gig:1969-10-15-monmouth-college-west-long-branch-nj,/venue:monmouth-college-west-long-branch-nj,Monmouth College,West Long Branch,NJ,USA,,Early Years,
200,1969-11-01,/gig:1969-11-01-vcu-gym-richmond-va,/venue:vcu-gym-richmond-va,VCU Gym,Richmond,VA,USA,,Early Years,
201,1969-11-14,/gig:1969-11-14-monmouth-college-west-long-branch-nj,/venue:monmouth-college-west-long-branch-nj,Monmouth College,West Long Branch,NJ,USA,,Early Years,
202,1969-11-20,/gig:1969-11-20-center-richmond-va,/venue:center-richmond-va,The Center,Richmond,VA,USA,,Early Years,"Resurrection, The War Is Over, Run, Shaker Life, Sweet Melinda, You Can't Always Get What You Want"
203,1969-11-21,/gig:1969-11-21-crenshaw-gymnasium-ashland-va,/venue:crenshaw-gymnasium-ashland-va,Crenshaw Gymnasium,Ashland,VA,USA,,Early Years,
204,1969-11-22,/gig:1969-11-22-crenshaw-gymnasium-ashland-va,/venue:crenshaw-gymnasium-ashland-va,Crenshaw Gymnasium,Ashland,VA,USA,,Early Years,
205,1969-12-12,/gig:1969-12-12-mc-gym-west-long-branch-nj,/venue:mc-gym-west-long-branch-nj,MC Gym,West Long Branch,NJ,USA,,Early Years,
206,1969-12-20,/gig:1969-12-20-challenger-eastern-surfboards-wanamassa-nj,/venue:challenger-eastern-surfboards-wanamassa-nj,Challenger Eastern Surfboards,Wanamassa,NJ,USA,,Early Years,
207,1969-12-31,/gig:1969-12-31-esalen-institute-big-sur-ca,/venue:esalen-institute-big-sur-ca,Esalen Institute,Big Sur,CA,USA,,Early Years,"In The Midnight Hour, Dancing In The Street"
208,1970-01-02,/gig:1970-01-02-esalen-institute-big-sur-ca,/venue:esalen-institute-big-sur-ca,Esalen Institute,Big Sur,CA,USA,,Early Years,
209,1970-01-08,/gig:1970-01-08-family-dog-san-francisco-ca,/venue:family-dog-san-francisco-ca,The Family Dog On The Great Highway,San Francisco,CA,USA,,Early Years,
210,1970-01-10,/gig:1970-01-10-college-of-marin-kentfield-ca,/venue:college-of-marin-kentfield-ca,College Of Marin,Kentfield,CA,USA,,Early Years,
211,1970-01-13,/gig:1970-01-13-matrix-san-francisco-ca,/venue:matrix-san-francisco-ca,The Matrix,San Francisco,CA,USA,,Early Years,"The War Is Over, Lady Walking Down By The River, Jeannie I Want To Thank You, America Under Fire, He's Guilty (The Judge Song), The Train Song, Goin' Down Slow"
212,1970-01-22,/gig:1970-01-22-matrix-san-francisco-ca,/venue:matrix-san-francisco-ca,The Matrix,San Francisco,CA,USA,,Early Years,
213,1970-02-10,/gig:1970-02-10-fillmore-west-san-francisco-ca,/venue:fillmore-west-san-francisco-ca,Fillmore West,San Francisco,CA,USA,,Early Years,
214,1970-02-12,/gig:1970-02-12-matrix-san-francisco-ca,/venue:matrix-san-francisco-ca,The Matrix,San Francisco,CA,USA,,Early Years,
215,1970-02-13,/gig:1970-02-13-matrix-san-francisco-ca,/venue:matrix-san-francisco-ca,The Matrix,San Francisco,CA,USA,,Early Years,
216,1970-02-14,/gig:1970-02-14-matrix-san-francisco-ca,/venue:matrix-san-francisco-ca,The Matrix,San Francisco,CA,USA,,Early Years,
217,1970-02-17,/gig:1970-02-17-fillmore-west-san-francisco-ca,/venue:fillmore-west-san-francisco-ca,Fillmore West,San Francisco,CA,USA,,Early Years,
218,1970-02-24,/gig:1970-02-24-college-of-marin-kentfield-ca,/venue:college-of-marin-kentfield-ca,College Of Marin,Kentfield,CA,USA,,Early Years,
219,1970-02-27,/gig:1970-02-27-center-richmond-va,/venue:center-richmond-va,The Center,Richmond,VA,USA,,Early Years,
220,1970-02-28,/gig:1970-02-28-center-richmond-va,/venue:center-richmond-va,The Center,Richmond,VA,USA,,Early Years,"He's Guilty (The Judge Song), Jeannie I Want To Thank You, You Say You Love Me, California Blues, I Am The Doctor, Goin' Back To Georgia, America Under Fire, The War Is Over, On The Road, Sweet Melinda, Crown Liquor, Lady Walking Down By The River"
221,1970-03-00,/rehearsal:1970-03-00-challenger-eastern-surfboards-wanamassa,/venue:challenger-eastern-surfboards-wanamassa-nj,Challenger Eastern Surfboards,Wanamassa,NJ,USA,,,
222,1970-03-27,/gig:1970-03-27-hullabaloo-richmond-va,/venue:hullabaloo-richmond-va,Hullabaloo,Richmond,VA,USA,,Early Years,
223,1970-03-28,/gig:1970-03-28-hullabaloo-richmond-va,/venue:hullabaloo-richmond-va,Hullabaloo,Richmond,VA,USA,,Early Years,
224,1970-04-11,/rehearsal:1970-04-11-challenger-eastern-surfboards-wanamassa,/venue:challenger-eastern-surfboards-wanamassa-nj,Challenger Eastern Surfboards,Wanamassa,NJ,USA,,,
225,1970-04-18,/gig:1970-04-18-ocean-county-college-toms-river-nj,/venue:ocean-county-college-toms-river-nj,Ocean County College,Toms River,NJ,USA,,Early Years,"He's Guilty (The Judge Song), Black Sun Rising, California Blues, I Just Can't Think, Sweet Melinda, Resurrection, America Under Fire, Goin' Down Slow, Twenty More Miles"
226,1970-04-24,/gig:1970-04-24-monmouth-college-west-long-branch-nj,/venue:monmouth-college-west-long-branch-nj,Monmouth College,West Long Branch,NJ,USA,,Early Years,"Funky Broadway, He's Guilty (The Judge Song), Goin' Back To Georgia, The Wind And The Rain, Resurrection, Garden State Parkway Blues"
227,1970-05-01,/gig:1970-05-01-hullabaloo-richmond-va,/venue:hullabaloo-richmond-va,Hullabaloo,Richmond,VA,USA,,Early Years,
228,1970-05-02,/gig:1970-05-02-hullabaloo-richmond-va,/venue:hullabaloo-richmond-va,Hullabaloo,Richmond,VA,USA,,Early Years,
229,1970-05-10,/gig:1970-05-10-monmouth-college-west-long-branch-nj,/venue:monmouth-college-west-long-branch-nj,Monmouth College,West Long Branch,NJ,USA,,Early Years,
230,1970-05-23,/gig:1970-05-23-vcu-gym-richmond-va,/venue:vcu-gym-richmond-va,VCU Gym,Richmond,VA,USA,,Early Years,"KT-88, He's Guilty (The Judge Song), Jeannie I Want To Thank You, I Am The Doctor, Something's Gotta Break, Temporarily Out Of Order, Sweet Melinda, Come On, Resurrection, Amplifier Blues, For What It's Worth, Run, Shaker Life, Twenty More Miles"
231,1970-06-05,/gig:1970-06-05-regency-hotel-lakewood-nj,/venue:regency-hotel-lakewood-nj,Regency Hotel,Lakewood,NJ,USA,,Early Years,
232,1970-06-00,/gig:1970-06-00-high-school-brick-township-nj,/venue:high-school-brick-township-nj,Brick Township High School,Brick Township,NJ,USA,,Non-tour Shows,
233,1970-06-13,/gig:1970-06-13-ocean-ice-palace-bricktown-nj-early,/venue:ocean-ice-palace-bricktown-nj,Ocean Ice Palace,Bricktown,NJ,USA,Early,Early Years,"He's Guilty (The Judge Song), Come On, KT-88, Black Sun Rising, I Am The Doctor, Jeannie I Want To Thank You, Something's Gotta Break, Garden State Parkway Blues"
234,1970-06-13,/gig:1970-06-13-ocean-ice-palace-bricktown-nj-late,/venue:ocean-ice-palace-bricktown-nj,Ocean Ice Palace,Bricktown,NJ,USA,Late,Early Years,
235,1970-06-14,/gig:1970-06-14-freak-beach-long-branch-nj,/venue:freak-beach-long-branch-nj,Freak Beach,Long Branch,NJ,USA,,Early Years,
236,1970-06-19,/gig:1970-06-19-string-factory-richmond-va,/venue:string-factory-richmond-va,The String Factory,Richmond,VA,USA,,Early Years,"Where Was Jesus In Ohio, Garden State Parkway Blues"
237,1970-06-20,/gig:1970-06-20-string-factory-richmond-va,/venue:string-factory-richmond-va,The String Factory,Richmond,VA,USA,,Early Years,
238,1970-06-22,/gig:1970-06-22-clearwater-swim-club-atlantic-highlands-nj,/venue:clearwater-swim-club-atlantic-highlands-nj,Clearwater Swim Club,Atlantic Highlands,NJ,USA,,Early Years,
239,1970-07-17,/gig:1970-07-17-sunshine-in-asbury-park-nj,/venue:sunshine-in-asbury-park-nj,Sunshine In,Asbury Park,NJ,USA,,Early Years,"Dancing In The Street, Come On, KT-88, Girlfriend Blues, Why'd You Do That, Sherlock Goes Holme, Garden State Parkway Blues, Run, Shaker Life"
240,1970-07-18,/gig:1970-07-18-sunshine-in-asbury-park-nj,/venue:sunshine-in-asbury-park-nj,Sunshine In,Asbury Park,NJ,USA,,Early Years,"Sister Theresa, Lady Walking Down By The River, Run, Shaker Life, Twenty More Miles"
241,1970-07-27,/gig:1970-07-27-upstage-asbury-park-nj,/venue:upstage-asbury-park-nj,The Upstage,Asbury Park,NJ,USA,,Non-tour Shows,
242,1970-08-14,/gig:1970-08-14-parking-deck-richmond-va,/venue:parking-deck-richmond-va,7th And Marshall Street Parking Deck,Richmond,VA,USA,,Early Years,"Dancing In The Street, Come On, KT-88, The War Is Over, Why'd You Do That, Sherlock Goes Holme, Goin' Back To Georgia, Resurrection, He's Guilty (The Judge Song), We'll All Man The Guns, The Wind And The Rain, Run, Shaker Life, Twenty More Miles, Good Lovin' Woman"
243,1970-08-25,/rehearsal:1970-08-25-challenger-eastern-surfboards-wanamassa,/venue:challenger-eastern-surfboards-wanamassa-nj,Challenger Eastern Surfboards,Wanamassa,NJ,USA,,,
244,1970-08-26,/rehearsal:1970-08-26-challenger-eastern-surfboards-wanamassa,/venue:challenger-eastern-surfboards-wanamassa-nj,Challenger Eastern Surfboards,Wanamassa,NJ,USA,,,
245,1970-08-27,/rehearsal:1970-08-27-challenger-eastern-surfboards-wanamassa,/venue:challenger-eastern-surfboards-wanamassa-nj,Challenger Eastern Surfboards,Wanamassa,NJ,USA,,,
246,1970-08-28,/gig:1970-08-28-university-richmond-va,/venue:university-of-richmond-richmond-va,University Of Richmond,Richmond,VA,USA,,Early Years,
247,1970-08-29,/gig:1970-08-29-band-shell-nashville-tn,/venue:centennial-park-band-shell-nashville-tn,Centennial Park Band Shell,Nashville,TN,USA,,Early Years,He's Guilty (The Judge Song)
248,1970-09-06,/rehearsal:1970-09-06-challenger-eastern-surfboards-wanamassa,/venue:challenger-eastern-surfboards-wanamassa-nj,Challenger Eastern Surfboards,Wanamassa,NJ,USA,,,
249,1970-09-11,/gig:1970-09-11-clearwater-swim-club-atlantic-highlands-nj,/venue:clearwater-swim-club-atlantic-highlands-nj,Clearwater Swim Club,Atlantic Highlands,NJ,USA,,Early Years,
250,1970-10-11,/gig:1970-10-11-mosque-richmond-va,/venue:mosque-richmond-va,The Mosque,Richmond,VA,USA,,Early Years,"I Can't Take It No More, Why'd You Do That, Sherlock Goes Holme, Goin' Back To Georgia"
251,1970-10-17,/gig:1970-10-17-mc-gym-west-long-branch-nj,/venue:mc-gym-west-long-branch-nj,MC Gym,West Long Branch,NJ,USA,,Early Years,"Dancing In The Street, He's Guilty (The Judge Song), Goin' Back To Georgia, Changing Children, Garden State Parkway Blues, I Can't Take It No More, Train Ride, Resurrection"
252,1970-10-23,/gig:1970-10-23-millhiser-gymnasium-richmond-va,/venue:millhiser-gymnasium-richmond-va,Millhiser Gymnasium,Richmond,VA,USA,,Early Years,
253,1970-10-24,/gig:1970-10-24-municipal-auditorium-nashville-tn,/venue:municipal-auditorium-nashville-tn,Nashville Municipal Auditorium,Nashville,TN,USA,,Early Years,He's Guilty (The Judge Song)
254,1970-10-25,/gig:1970-10-25-arena-richmond-va,/venue:arena-richmond-va,Richmond Arena,Richmond,VA,USA,,Early Years,
255,1970-11-25,/gig:1970-11-25-student-center-union-nj,/venue:student-center-union-nj,Student Center,Union,NJ,USA,,Early Years,
256,1970-11-27,/gig:1970-11-27-sunshine-in-asbury-park-nj-early,/venue:sunshine-in-asbury-park-nj,Sunshine In,Asbury Park,NJ,USA,Early,Early Years,"Dancing In The Street, We've Got To Do It Now, I Can't Take It No More, Oh Mama, Changing Children, I Gotta Be Free, Turn On Your Love Light, Train Ride"
257,1970-11-27,/gig:1970-11-27-sunshine-in-asbury-park-nj-late,/venue:sunshine-in-asbury-park-nj,Sunshine In,Asbury Park,NJ,USA,Late,Early Years,
258,1970-12-12,/gig:1970-12-12-sunshine-in-asbury-park-nj,/venue:sunshine-in-asbury-park-nj,Sunshine In,Asbury Park,NJ,USA,,Early Years,
259,1970-12-00,/gig:1970-12-00-springsteen-residence-belmont-ca,/venue:springsteen-residence-belmont-ca,Springsteen Residence,Belmont,CA,USA,,Non-tour Shows,
260,1971-01-08,/gig:1971-01-08-upstage-asbury-park-nj-early,/venue:upstage-asbury-park-nj,The Upstage,Asbury Park,NJ,USA,Early,Non-tour Shows,
261,1971-01-08,/gig:1971-01-08-upstage-asbury-park-nj-late,/venue:upstage-asbury-park-nj,The Upstage,Asbury Park,NJ,USA,Late,Non-tour Shows,
262,1971-01-09,/gig:1971-01-09-upstage-asbury-park-nj-early,/venue:upstage-asbury-park-nj,The Upstage,Asbury Park,NJ,USA,Early,Non-tour Shows,
263,1971-01-09,/gig:1971-01-09-upstage-asbury-park-nj-late,/venue:upstage-asbury-park-nj,The Upstage,Asbury Park,NJ,USA,Late,Non-tour Shows,
264,1971-01-18,/gig:1971-01-18-d-scene-south-amboy-nj,/venue:d-scene-south-amboy-nj,D'Scene,South Amboy,NJ,USA,,Early Years,"He's Guilty (The Judge Song), Goin' Back To Georgia, Oh Mama, Changing Children, Mary Louise Watson, Dancing In The Street, Honky Tonk Women, I Can't Take It No More, Train Ride, I Gotta Be Free, Turn On Your Love Light, Resurrection, Run, Shaker Life"
265,1971-01-22,/gig:1971-01-22-upstage-asbury-park-nj,/venue:upstage-asbury-park-nj,The Upstage,Asbury Park,NJ,USA,,Early Years,"Dancing In The Street, Honky Tonk Women, Proud Mary, Oh Mama, Goin' Back To Georgia, He's Guilty (The Judge Song), Changing Children, Train Ride, I Gotta Be Free, Turn On Your Love Light, Run, Shaker Life, Resurrection"
266,1971-01-23,/gig:1971-01-23-upstage-asbury-park-nj,/venue:upstage-asbury-park-nj,The Upstage,Asbury Park,NJ,USA,,Early Years,"Sweet Melinda, Oh Mama, He's Guilty (The Judge Song)"
267,1971-01-29,/gig:1971-01-29-upstage-asbury-park-nj-early,/venue:upstage-asbury-park-nj,The Upstage,Asbury Park,NJ,USA,Early,Non-tour Shows,
268,1971-01-29,/gig:1971-01-29-upstage-asbury-park-nj-late,/venue:upstage-asbury-park-nj,The Upstage,Asbury Park,NJ,USA,Late,Non-tour Shows,
269,1971-01-30,/gig:1971-01-30-upstage-asbury-park-nj-early,/venue:upstage-asbury-park-nj,The Upstage,Asbury Park,NJ,USA,Early,Non-tour Shows,
270,1971-01-30,/gig:1971-01-30-upstage-asbury-park-nj-late,/venue:upstage-asbury-park-nj,The Upstage,Asbury Park,NJ,USA,Late,Non-tour Shows,
271,1971-02-00,/rehearsal:1971-02-00-challenger-eastern-surfboards-wanamassa,/venue:challenger-eastern-surfboards-wanamassa-nj,Challenger Eastern Surfboards,Wanamassa,NJ,USA,,,
272,1971-02-12,/gig:1971-02-12-upstage-asbury-park-nj,/venue:upstage-asbury-park-nj,The Upstage,Asbury Park,NJ,USA,,Non-tour Shows,I'm Going Home
273,1971-02-13,/gig:1971-02-13-upstage-asbury-park-nj,/venue:upstage-asbury-park-nj,The Upstage,Asbury Park,NJ,USA,,Non-tour Shows,
274,1971-02-19,/gig:1971-02-19-upstage-asbury-park-nj,/venue:upstage-asbury-park-nj,The Upstage,Asbury Park,NJ,USA,,Non-tour Shows,
