artwork_id,artwork_url,artwork_name,date
3211,20030228_4.htm,No surrender in Duluth(JEA Tree Service) (Version 4),2003-02-28
3212,20030302.htm,Austin Rising,2003-03-02
3213,20030302_2.htm,Rising In Austin (DVD) (Version 2),2003-03-02
3214,20030302_3.htm,Austin 2nd march 2003 (Version 3),2003-03-02
3215,20030302_4.htm,Austin 2003 (Version 4),2003-03-02
3216,20030304.htm,Jacksonville Rising (Loose Ends Artwork),2003-03-04
3217,20030304_2.htm,The Rising Tour - Jacksonville (DVD) (Version 2),2003-03-04
3218,20030304_3.htm,The Rising Tour in Jacksonville (Version 3),2003-03-04
3219,20030304_4.htm,Jacksonville 4th march 2003 (Version 4),2003-03-04
3220,20030304_5.htm,Jacksonville 2003(3cd-set) (Loose Ends) (Version 5),2003-03-04
3221,20030304_6.htm,"Let's go, let's go, let's go (Version 6)",2003-03-04
3222,20030306.htm,Richmond Rising (Loose Ends Artwork),2003-03-06
3223,20030306_2.htm,All access (Version 2),2003-03-06
3224,20030306_3.htm,Richmond 6th march 2003 (Version 3),2003-03-06
3225,20030306_4.htm,Richmond 2003(2CD-set)(Loose Ends) (Version 4),2003-03-06
3226,20030307.htm,Atlantic City Night,2003-03-07
3227,20030307_2.htm,Atlantic City (Version 2),2003-03-07
3228,20030307_3.htm,The Uber Series Volume Two - 2003-03-07 Atlantic City Soundcheck (Version 3),2003-03-07
3229,20030307_4.htm,Are You Ready (Version 4),2003-03-07
3230,20030307_6.htm,Uber 40 The Tables Are Waiting (Version 6),2003-03-07
3231,20030307_7.htm,Atlantic City 7th march 2003 (Version 7),2003-03-07
3232,20030307_8.htm,It's real old school Convention Hall (Version 8),2003-03-07
3233,20030307_9.htm,Tell me why in Atlantic City (Version 9),2003-03-07
3234,20030310.htm,A Spirit In The Night (DVD),2003-03-10
3235,20030310_2.htm,The Rising Tour In Providence (DVD) (Version 2),2003-03-10
3236,20030310_3.htm,Providence 10th march 2003 (Version 3),2003-03-10
3237,20030310_5.htm,Providence 2003 (Loose Ends) (Version 5),2003-03-10
3238,20030310_6.htm,Providence (Version 6),2003-03-10
3239,20030311.htm,Rochester,2003-03-11
3240,20030311_2.htm,Blue Cross Boss (DVD) (Version 2),2003-03-11
3241,20030311_3.htm,The Rising Tour - Rochester (Version 3),2003-03-11
3242,20030311_4.htm,Rising In Rochester (DVD) (Version 4),2003-03-11
3243,20030311_5.htm,Blinded by the firelight (Version 5),2003-03-11
3244,20030311_6.htm,Fire (Version 6),2003-03-11
3245,20030311_7.htm,Rochester 11th march 2003 (Version 7),2003-03-11
3246,20030311_8.htm,Rochester 2003(Loose Ends) (Version 8),2003-03-11
3247,20030320.htm,Melbourne 2003,2003-03-20
3248,20030320_2.htm,Stand Before Your Fiery Light (Version 2),2003-03-20
3249,20030320_3.htm,Melbourne Rising (Loose Ends Artwork) (Version 3),2003-03-20
3250,20030320_4.htm,Uber 34 Melbourne With Soundcheck (Version 4),2003-03-20
3251,20030320_5.htm,The Rising Tour - Melbourne (DVD) (Version 5),2003-03-20
3252,20030320_6.htm,Melbourne 20th march 2003 (Version 6),2003-03-20
3253,20030320_7.htm,Rising up down under (Version 7),2003-03-20
3254,20030322.htm,Sydney 2003,2003-03-22
3255,20030322_2.htm,"March 22, 2003 Sydney (Version 2)",2003-03-22
3256,20030322_3.htm,Rosie (Version 3),2003-03-22
3257,20030322_4.htm,Sydney 22nd march 2003 (Version 4),2003-03-22
3258,20030322_5.htm,Sydney 2003(LooseEnds) (Version 5),2003-03-22
3259,20030325.htm,Brisbane 2003 First Night,2003-03-25
3260,20030325_2.htm,Brisbane 25th march 2003 (Version 2),2003-03-25
3261,20030325_4.htm,Brisbane 2003(Loose Ends) (Version 4),2003-03-25
3262,20030325_5.htm,Brisbane first night (Version 5),2003-03-25
3263,20030326.htm,Brisbane 2003 Second Night,2003-03-26
3264,20030326_2.htm,Brisbane (Version 2),2003-03-26
3265,20030326_3.htm,Brisbane Second Night (DVD) (Version 3),2003-03-26
3266,20030326_4.htm,Brisbane 2003(Loose Ends) (Version 4),2003-03-26
3267,20030326_5.htm,Brisbane Second Night (Version 5),2003-03-26
3268,20030328.htm,Auckland 2003,2003-03-28
3269,20030328_2.htm,New Zealand 28th march 2003 (Version 2),2003-03-28
3270,20030328_3.htm,Who'll stop the rain (Version 3),2003-03-28
3271,20030409.htm,Sacramento Rising (Loose Ends Artwork),2003-04-09
3272,20030409_2.htm,"Sacramento, good to be home (Version 2)",2003-04-09
3273,20030409_3.htm,Rising in Sacramento (Version 3),2003-04-09
3274,20030409_4.htm,Sacramento 9th april 2003 (Version 4),2003-04-09
3275,20030410.htm,Bagpipes and birds,2003-04-10
3276,20030411.htm,Vancover,2003-04-11
3277,20030411_2.htm,The Uber Series Volume One-Vancouver Rising (Version 2),2003-04-11
3278,20030411_3.htm,Uber Challenge #1 Vancouver April 11 2003 (Version 3),2003-04-11
3279,20030411_4.htm,Rising in Vancouver (Version 4),2003-04-11
3280,20030411_5.htm,This hard land (Version 5),2003-04-11
3281,20030411_6.htm,Vancouver 2003(2CD-set)(Loose Ends) (Version 6),2003-04-11
3282,20030411_7.htm,Vancouver 2003(3CD-set)(Loose Ends) (Version 7),2003-04-11
3283,20030413.htm,Calgary Rising Show,2003-04-13
3284,20030413_2.htm,Calgary 2003(2CD-set)(Loose Ends) (Version 2),2003-04-13
3285,20030413_3.htm,Calgary 2003(3CD-set)(Loose Ends) (Version 3),2003-04-13
3286,20030413_4.htm,"Pengrowth Saddledome, Calgary april 13, 2003 (Version 4)",2003-04-13
3287,20030414.htm,"Skyreach Centre - Edmonton, Alberta (2 CD Version)",2003-04-14
3288,20030414_2.htm,"Skyreach Centre - Edmonton, Alberta (3 CD Version) (Version 2)",2003-04-14
3289,20030414_3.htm,"Skyreach Centre - Edmonton, Alberta (Alternate Version) (Version 3)",2003-04-14
3290,20030414_4.htm,"Skyreach Centre - Edmonton, Alberta (Alternate Version) (Version 4)",2003-04-14
3291,20030418.htm,Ottawa,2003-04-18
3292,20030418_2.htm,The Rising Tour In Ottawa (DVD) (Version 2),2003-04-18
3293,20030418_3.htm,Ottawa 18th april 2003 (Version 3),2003-04-18
3294,20030418_4.htm,Ottawa 2003(Loose Ends) (Version 4),2003-04-18
3295,20030418_5.htm,Rising in Ottawa (Version 5),2003-04-18
3296,20030419.htm,Montreal Rising (Loose Ends Artwork),2003-04-19
3297,20030419_2.htm,Montreal (IEM Recording - Uber Series Vol. 36) (Version 2),2003-04-19
3298,20030419_4.htm,The Rising Tour - Montreal (DVD) (Version 4),2003-04-19
3299,20030419_5.htm,The Rising Tour In Montreal (DVD) (Version 5),2003-04-19
3300,20030419_6.htm,Hungry heart in Montreal 2003 (Version 6),2003-04-19
3301,20030419_7.htm,Montreal 19th april 2003 (Version 7),2003-04-19
3302,20030419_8.htm,"Montreal QC april 19, 2003 (Version 8)",2003-04-19
3303,20030429.htm,The Hope Concert,2003-04-29
3304,20030429_2.htm,The Hope Concert (Version 2),2003-04-29
3305,20030506.htm,Rotterdam,2003-05-06
3306,20030506_2.htm,Bruce Springsteen  2003-05-06 Rotterdam  Dutch Masters version  (Version 2),2003-05-06
3307,20030506_3.htm,The Rising Tour - Rotterdam (DVD) (Version 3),2003-05-06
3308,20030506_4.htm,Rotterdam 6th may 2003 (Version 4),2003-05-06
3309,20030506_5.htm,Rotterdam 2003(LooseEnds) (Version 5),2003-05-06
3310,20030506_6.htm,"Rotterdam may 6, 2003 (Version 6)",2003-05-06
3311,20030508.htm,Feyenoord Stadion Night,2003-05-08
3312,20030508_2.htm,Feyenoord Stadoin Second Night (DVD) (Version 2),2003-05-08
3313,20030508_3.htm,The Rising Tour - Rotterdam (DVD) (Version 3),2003-05-08
3314,20030508_4.htm,B-B-B-B-Bosstime (Version 4),2003-05-08
3315,20030508_5.htm,"De Kuip Stadium, Rotterdam 8th of May 2003 (Version 5)",2003-05-08
3316,20030508_6.htm,Rotterdam 8th may 2003 (Version 6),2003-05-08
3317,20030508_7.htm,"Rotterdam 2003, 8th May(Loose Ends) (Version 7)",2003-05-08
3318,20030508_8.htm,Rotterdam may 8th 2003 (Version 8),2003-05-08
3319,20030508_9.htm,Feyenoord stadium night (Version 9),2003-05-08
3320,20030510.htm,Ludwigshafen - 10.05.2003,2003-05-10
3321,20030510_2.htm,Ludwigshafen (Version 2),2003-05-10
3322,20030510_3.htm,Ludwigshafen Rising (Version 3),2003-05-10
3323,20030510_4.htm,The Rising Tour - Ludwigshafen (DVD) (Version 4),2003-05-10
3324,20030510_5.htm,Ludwigshafen (DVD) (Version 5),2003-05-10
3325,20030510_6.htm,The Rising Tour In Ludwigshafen (DVD) (Version 6),2003-05-10
3326,20030510_7.htm,Bagpipes and birds (Version 7),2003-05-10
3327,20030510_8.htm,"Hard, spirit and soul (Version 8)",2003-05-10
3328,20030510_9.htm,Ludwigshafen 10th may 2003 -upgrade version (Version 9),2003-05-10
3329,20030510_10.htm,Ludwigshafen 2003(3CD-set)(Loose Ends) (Version 10),2003-05-10
3330,20030510_11.htm,The rising spirit of Ludwigshafen (Version 11),2003-05-10
3331,20030510_12.htm,Sandy's Big Night (Version 12),2003-05-10
3332,20030512.htm,Brussels 12th may 2003,2003-05-12
3333,20030512_2.htm,Sandy's Big Night (Version 2),2003-05-12
3334,20030515.htm,"Gijon, 2003",2003-05-15
3335,20030515_2.htm,Gijon Rising (Loose Ends Artwork) (Version 2),2003-05-15
3336,20030515_3.htm,It's Nice To Be Back (Version 3),2003-05-15
3337,20030515_4.htm,"Estadio el Molison may 15, 2003 (Version 4)",2003-05-15
3338,20030515_5.htm,Gijon 15th may 2003 (Version 5),2003-05-15
3339,20030517.htm,Olimpico Bruce,2003-05-17
3340,20030517_2.htm,The Rising Tour In Barcelona (DVD) (Version 2),2003-05-17
3341,20030517_3.htm,Barcelona 17th may 2003 (Version 3),2003-05-17
3342,20030517_4.htm,Barcelona 2003(Loose Ends) (Version 4),2003-05-17
3343,20030517_5.htm,Patti's back (Version 5),2003-05-17
3344,20030517_6.htm,Barcelona 17th. may 2003 (Version 6),2003-05-17
3345,20030519.htm,Better Days With A Girl Like You,2003-05-19
3346,20030519_2.htm,Madrid 19th may 2003 (Version 2),2003-05-19
3347,20030519_3.htm,Madrid 2003(Loose Ends) (Version 3),2003-05-19
3348,20030519_4.htm,"Madrid may 19, 2003 (Version 4)",2003-05-19
3349,20030522.htm,Gelsenkirch - 22.05.2003,2003-05-22
3350,20030522_2.htm,The Rising Tour - Gelsenkirchen (DVD) (Version 2),2003-05-22
3351,20030522_3.htm,The Rising Tour In Gelsenkirchen (DVD) (Version 3),2003-05-22
3352,20030522_4.htm,Gelsenkirchen - The Pro Shot Remix (DVD) (Version 4),2003-05-22
3353,20030522_5.htm,Gelschenkirchen 2003 (Version 5),2003-05-22
3354,20030522_6.htm,Hallo Gelschenkirchen (Version 6),2003-05-22
3355,20030522_7.htm,"Wunderbar Gelschenkirchen, wi immer das ist (Version 7)",2003-05-22
3356,20030524.htm,welcome to the early show,2003-05-24
3357,20030524_2.htm,Paris Rising (Loose Ends Artwork) (Version 2),2003-05-24
3358,20030524_3.htm,Paris (DVD) (Version 3),2003-05-24
3359,20030524_4.htm,Stade De France (DVD) (Version 4),2003-05-24
3360,20030524_5.htm,Paris 24th may 2003 (Version 5),2003-05-24
3361,20030524_6.htm,"Paris may 24, 2003 (Version 6)",2003-05-24
3362,20030526.htm,You Just Wanted To Be Here Back,2003-05-26
3363,20030526_2.htm,London # 1 Rising (Loose Ends Artwork) (Version 2),2003-05-26
3364,20030526_3.htm,The Rising Tour - London (DVD) (Version 3),2003-05-26
3365,20030526_4.htm,London 1st Night (DVD) (Version 4),2003-05-26
3366,20030526_5.htm,The Rising Tour - London (DVD) (Version 5),2003-05-26
3367,20030526_6.htm,Beyond The Palace (DVD) (Version 6),2003-05-26
3368,20030526_7.htm,London 26th may 2003 (Version 7),2003-05-26
3369,20030527.htm,Night After Night,2003-05-27
3370,20030527_2.htm,London - 27 May 2003 (DVD) (Version 2),2003-05-27
3371,20030527_3.htm,The Rising Tour In London (DVD) (Version 3),2003-05-27
3372,20030527_4.htm,A Little Louder For The Queen (DVD) (Version 4),2003-05-27
3373,20030527_5.htm,London 27th may 2003 (Version 5),2003-05-27
3374,20030527_6.htm,London 2003-second night(Loose Ends) (Version 6),2003-05-27
3375,20030529.htm,That's Just Not Cricket!,2003-05-29
3376,20030529_2.htm,Manchester 29th may 2003 (Version 2),2003-05-29
3377,20030529_3.htm,Manchester 2003(Loose Ends) (Version 3),2003-05-29
3378,20030531.htm,The Longest Night,2003-05-31
3379,20030531_2.htm,Dublin 31st may 2003 (Version 2),2003-05-31
3380,20030531_3.htm,Dublin 2003(LooseEnds) (Version 3),2003-05-31
3381,20030608.htm,Florence Night To Rock,2003-06-08
3382,20030608_3.htm,Rising Tour Firenze 08-06-2003 DVD (Version 3),2003-06-08
3383,20030608_4.htm,Midnight Run...In Firenze (Version 4),2003-06-08
3384,20030608_5.htm,Firenze - 8 June 2003 (DVD) (Version 5),2003-06-08
3385,20030608_6.htm,Firenze  (Version 6),2003-06-08
3386,20030608_7.htm,Stadio Artemio Franchi (DVD) (Version 7),2003-06-08
3387,20030608_8.htm,The Rising Tour In Firenze (DVD) (Version 8),2003-06-08
3388,20030608_9.htm,Live In Florence (DVD) (Version 9),2003-06-08
3389,20030608_10.htm,Firenze 8th june 2003 (Version 10),2003-06-08
3390,20030608_11.htm,Florence 2003(Loose Ends) (Version 11),2003-06-08
3391,20030608_12.htm,Like young lovers (Version 12),2003-06-08
3392,20030608_13.htm,Nostro Anniversario (Version 13),2003-06-08
3393,20030610.htm,Monaco,2003-06-10
3394,20030610_2.htm,München - 10.06.2003 (Version 2),2003-06-10
3395,20030610_3.htm,Burning Down The Olympic Stadium (DVD) (Version 3),2003-06-10
3396,20030610_4.htm,"Munich june 10, 2003 (Version 4)",2003-06-10
3397,20030610_5.htm,Burning Down The Olympic Stadium DVD (Version 5),2003-06-10
3398,20030612.htm,Hamburg - 12.06.2003,2003-06-12
3399,20030612_2.htm,Hamburg (Version 2),2003-06-12
3400,20030612_3.htm,Hamburg - 12 June 2003 (DVD) (Version 3),2003-06-12
3401,20030612_4.htm,Hamburg - 12 June 2003 (DVD) (Version 4),2003-06-12
3402,20030612_5.htm,The Rising Tour In Hamburg (DVD) (Version 5),2003-06-12
3403,20030612_6.htm,A Rainy Night In Hamburg DVD (Version 6),2003-06-12
3404,20030614.htm,Copenhagen 14th june 2003,2003-06-14
3405,20030614_2.htm,Copenhagen 2003(LooseEnds) (Version 2),2003-06-14
3406,20030616.htm,Helsinki,2003-06-16
3407,20030616_2.htm,Helsinki 16th june 2003 (Version 2),2003-06-16
3408,20030616_3.htm,"Helsinki, June 16, 2003 (Version 3)",2003-06-16
3409,20030617.htm,Helsinki Rising,2003-06-17
3410,20030617_2.htm,Helsinki 17th june 2003 (Version 2),2003-06-17
3411,20030617_3.htm,Helsinki 2003-second night(Loose Ends) (Version 3),2003-06-17
3412,20030617_4.htm,The sun don't go down here (Version 4),2003-06-17
3413,20030619.htm,Oslo 19-6-03 JEA,2003-06-19
3414,20030619_2.htm,"Live at Valle Hovin, Norway (DVD) (Version 2)",2003-06-19
3415,20030619_3.htm,Oslo 19th june 2003 (Version 3),2003-06-19
3416,20030619_4.htm,Oslo 2003(Loose Ends) (Version 4),2003-06-19
3417,20030619_5.htm,Valle Hovin 2003 (Version 5),2003-06-19
3418,20030621_2.htm,Midsummer First Night (Version 2),2003-06-21
3419,20030621_3.htm,Gothenburg (Version 3),2003-06-21
3420,20030621_4.htm,Gothenburg 21st june 2003 (Version 4),2003-06-21
3421,20030621_5.htm,The first night in Gothenburg (Version 5),2003-06-21
3422,20030622.htm,Midsummer second night,2003-06-22
3423,20030622_2.htm,Götenborg 22nd june 2003 (Version 2),2003-06-22
3424,20030622_3.htm,"Gothenburg june 22,2003 (Version 3)",2003-06-22
3425,20030622_4.htm,The second night in Gothenburg (Version 4),2003-06-22
3426,20030622_5.htm,Gothenburg 2003-second night(Loose Ends) (Version 5),2003-06-22
3427,20030622_6.htm,Prodigal Son In Gothenburg (Version 6),2003-06-22
3428,20030622_7.htm,Prodigal Son In Gothenburg (Version 7),2003-06-22
3429,20030622_8.htm,Midsummer Second Night (Version 8),2003-06-22
3430,20030625.htm,Vienna 2003(Loose Ends),2003-06-25
3431,20030625_2.htm,Wien 25th june 2003 (Version 2),2003-06-25
3432,20030628.htm,Blood Brothers On A Stormy Night (DVD),2003-06-28
3433,20030628_2.htm,Last European Show (Version 2),2003-06-28
3434,20030628_3.htm,Follow That Dream (DVD) (Version 3),2003-06-28
3435,20030628_4.htm,Let It Rain (DVD) (Version 4),2003-06-28
3436,20030628_5.htm,Milan '03 (DVD) (Version 5),2003-06-28
3437,20030628_6.htm,Luke Version (DVD) (Version 6),2003-06-28
3438,20030628_7.htm,The Rising Tour In Milan (DVD) (Version 7),2003-06-28
3439,20030628_8.htm,Milano 2003(Loose Ends) (Version 8),2003-06-28
3440,20030628_9.htm,Milano 28th june 2003 (Version 9),2003-06-28
3441,20030628_10.htm,San Siro Night (Version 10),2003-06-28
3442,20030628_11.htm,Who'll stop the rain (Version 11),2003-06-28
3443,20030628_12.htm,Who'll stop the rain in San Siro (Version 12),2003-06-28
3444,20030715.htm,You're Missing,2003-07-15
3445,20030715_2.htm,Giants Stadium Rising 1 (Version 2),2003-07-15
3446,20030715_3.htm,The Rising Tour In East Rutherford (DVD) (Version 3),2003-07-15
3447,20030715_4.htm,The Rising Tour At Giants Stadium (DVD) (Version 4),2003-07-15
3448,20030715_5.htm,The Rising Tour In East Rutherford - Pro Shot (DVD) (Version 5),2003-07-15
3449,20030715_6.htm,East Rutherford 2003-1 (Version 6),2003-07-15
3450,20030715_7.htm,Giants Stadium 15th july 2003 (Version 7),2003-07-15
3451,20030715_8.htm,Giants Stadium first night (Version 8),2003-07-15
3452,20030715_9.htm,The First Of 10 Nights (Version 9),2003-07-15
3453,20030717.htm,Giants Stadium 2nd Night,2003-07-17
3454,20030717_2.htm,East Rutherford (Version 2),2003-07-17
3455,20030717_3.htm,East Rutherford (Version 3),2003-07-17
3456,20030717_4.htm,East Rutherford 2003-2(Loose Ends) (Version 4),2003-07-17
3457,20030717_5.htm,Giants Stadium second night (Version 5),2003-07-17
3458,20030718.htm,Giants Stadium Rising 3,2003-07-18
3459,20030718_2.htm,East Rutherford 2003-3(Loose Ends) (Version 2),2003-07-18
3460,20030718_3.htm,Giants Stadium 18th july 2003 (Version 3),2003-07-18
3461,20030718_4.htm,Giants Stadium third night (Version 4),2003-07-18
3462,20030721.htm,The Rising Tour at Giants Stadium (DVD),2003-07-21
3463,20030721_2.htm,East Rutherford 2003-4(Loose Ends) (Version 2),2003-07-21
3464,20030721_3.htm,Giants Stadium 21st july 2003 (Version 3),2003-07-21
3465,20030721_4.htm,Giants Stadium fourth night (Version 4),2003-07-21
3466,20030724.htm,Giants Stadium Rising 5,2003-07-24
3467,20030724_2.htm,Giants Stadium - IEM Recording (Version 2),2003-07-24
3468,20030724_3.htm,The Rising Tour at Giants Stadium (DVD) (Version 3),2003-07-24
3469,20030724_4.htm,East Rutherford 2003-5(Loose Ends) (Version 4),2003-07-24
3470,20030724_5.htm,Giants Stadium 24th july 2003 (Version 5),2003-07-24
3471,20030724_6.htm,Giants Stadium fifth night (Version 6),2003-07-24
3472,20030726.htm,East Rutherford (DVD),2003-07-26
3473,20030726_2.htm,Giants Stadium 6th Night (DVD) (Version 2),2003-07-26
3474,20030726_3.htm,East Rutherford 2003-6(Loose Ends) (Version 3),2003-07-26
3475,20030726_4.htm,Giants Stadium 26th july 2003 (Version 4),2003-07-26
3476,20030726_5.htm,Giants Stadium sixth night (Version 5),2003-07-26
3477,20030727.htm,East Rutherford 2003-7(Loose Ends),2003-07-27
3478,20030727_2.htm,Giants Stadium 27th july 2003 (Version 2),2003-07-27
3479,20030727_3.htm,Giants Stadium seventh night (Version 3),2003-07-27
3480,20030801.htm,"Foxboro # 1, 1st august 2003",2003-08-01
3481,20030801_2.htm,Foxboro 2003-1(Loose Ends) (Version 2),2003-08-01
3482,20030802.htm,Racing In The Street,2003-08-02
3483,20030802_2.htm,"Foxboro # 2, 2nd august '03 (Version 2)",2003-08-02
3484,20030802_3.htm,Foxboro 2003-2(Loose Ends) (Version 3),2003-08-02
3485,20030806.htm,Take Me Out To PNC Park (DVD),2003-08-06
3486,20030806_2.htm,Pittsburgh 6th august 2003 (Version 2),2003-08-06
3487,20030806_3.htm,Pittsburgh 2003(Loose Ends) (Version 3),2003-08-06
3488,20030806_4.htm,"Pittsburgh august 6, 2003 (Version 4)",2003-08-06
3489,20030808.htm,Karyn's show,2003-08-08
3490,20030808_2.htm,Philadelphia 8th august 2003 (Version 2),2003-08-08
3491,20030808_3.htm,Philadelphia 2003-1(Loose Ends) (Version 3),2003-08-08
3492,20030808_4.htm,"Philly august 8, 2003 (Version 4)",2003-08-08
3493,20030809.htm,I'm A Rocker,2003-08-09
3494,20030809_2.htm,Lincoln Financial Field 2nd Night (DVD) (Version 2),2003-08-09
3495,20030809_3.htm,Philadelphia 9th august 2003 (Version 3),2003-08-09
3496,20030809_4.htm,Philadelphia 2003-2(Loose Ends) (Version 4),2003-08-09
